,season,round,home_club_position,away_club_position,home_club_cum_goals,away_club_cum_goals,home_club_cum_concede,away_club_cum_concede,home_recent_result,away_recent_result,result,multinomial_result,knn_result,tree_result
2115,2018,28,1,8,59,39,15,35,9,8,1,1,1,1
2116,2018,28,5,3,48,55,29,27,6,12,1,1,-1,1
2117,2018,28,17,19,28,26,46,61,5,3,1,0,1,1
2118,2018,28,13,15,24,31,34,48,10,9,1,1,0,1
2119,2018,28,2,10,74,35,20,40,12,5,1,1,1,1
2120,2018,29,8,11,39,34,40,39,7,4,1,1,1,1
2121,2018,29,10,2,39,64,39,15,6,9,0,-1,-1,-1
2122,2018,29,3,6,55,60,29,38,9,12,0,1,1,1
2123,2018,29,9,14,35,26,41,34,5,10,1,1,1,1
2124,2018,29,7,18,35,25,35,55,8,6,1,1,1,1
2125,2018,29,15,20,29,15,44,50,1,3,1,1,1,1
2126,2018,29,16,13,31,32,50,38,8,8,-1,-1,-1,1
2127,2018,29,19,4,26,50,63,29,3,9,-1,-1,-1,-1
2128,2018,29,12,1,39,75,53,20,4,12,-1,-1,-1,-1
2129,2018,29,5,17,55,30,36,46,11,5,1,1,1,1
2130,2018,30,5,7,52,37,30,35,12,8,0,1,1,1
2131,2018,30,16,3,32,56,49,30,4,7,1,-1,-1,-1
2132,2018,30,14,15,35,30,39,44,10,4,-1,1,0,1
2133,2018,30,18,9,25,37,57,41,6,8,1,-1,-1,1
2134,2018,30,2,17,64,32,15,53,9,7,1,1,1,1
2135,2018,30,4,6,61,58,39,38,10,13,1,1,0,-1
2136,2018,30,20,12,15,39,51,54,3,1,-1,-1,-1,1
2137,2018,30,1,8,76,41,20,41,15,10,1,1,1,1
2138,2018,30,10,19,35,27,41,65,3,0,1,1,1,1
2139,2018,30,13,11,26,39,36,39,7,4,1,1,0,1
2140,2018,31,12,13,41,29,54,38,4,10,0,1,1,1
2141,2018,31,6,1,58,79,40,21,10,15,-1,-1,-1,-1
2142,2018,31,3,14,57,36,32,41,4,7,1,1,1,1
2143,2018,31,18,10,34,38,57,42,6,6,-1,-1,-1,1
2144,2018,31,8,16,42,34,44,50,9,6,0,1,1,1
2145,2018,31,9,20,37,15,43,53,7,3,1,1,1,1
2146,2018,31,7,4,38,63,36,39,6,13,1,-1,0,1
2147,2018,31,11,5,41,53,42,31,4,10,1,-1,0,-1
2148,2018,31,19,2,28,68,68,17,0,11,-1,-1,-1,-1
2149,2018,31,15,17,32,27,45,57,6,6,-1,-1,0,1
2150,2018,32,16,15,32,35,47,51,6,7,-1,-1,-1,1
2151,2018,32,8,12,40,43,43,56,9,5,1,1,1,1
2152,2018,32,13,20,36,18,43,57,6,3,1,1,1,1
2153,2018,32,19,1,29,81,70,21,0,15,-1,-1,-1,-1
2154,2018,32,6,9,58,43,42,45,7,7,1,1,1,1
2155,2018,32,18,5,29,53,57,33,6,10,-1,-1,-1,-1
2156,2018,32,4,14,64,31,42,40,10,10,1,1,1,1
2157,2018,32,11,10,41,43,46,42,9,7,-1,-1,-1,1
2158,2018,32,2,3,70,59,18,32,11,4,1,-1,1,1
2159,2018,32,17,7,35,41,59,37,3,8,1,-1,-1,1
2160,2018,33,4,11,55,41,34,48,10,6,1,1,1,1
2161,2018,33,9,19,44,29,47,72,4,0,1,1,1,1
2162,2018,33,1,18,83,30,21,59,15,6,1,1,1,1
2163,2018,33,7,6,41,60,39,43,7,9,1,1,1,1
2164,2018,33,10,5,45,66,42,42,10,10,1,-1,1,-1
2165,2018,33,20,8,18,42,59,43,3,12,-1,-1,-1,1
2166,2018,33,13,14,43,37,58,59,4,3,-1,1,1,1
2167,2018,33,3,17,60,32,34,48,4,6,1,1,1,1
2168,2018,33,15,12,31,38,42,43,7,6,-1,-1,1,1
2169,2018,33,16,2,36,72,51,19,10,13,-1,-1,-1,-1
2170,2018,34,17,12,32,44,49,61,6,4,-1,-1,-1,1
2171,2018,34,8,15,46,31,44,43,12,4,-1,1,1,1
2172,2018,34,16,7,37,43,54,40,7,10,1,-1,-1,1
2173,2018,34,14,18,40,30,60,61,6,6,1,1,1,1
2174,2018,34,6,11,61,41,45,50,6,6,1,1,1,1
2175,2018,34,13,1,39,85,43,21,9,15,-1,-1,-1,-1
2176,2018,34,3,20,61,19,34,63,7,0,1,1,1,1
2177,2018,34,2,5,75,57,20,34,13,10,1,-1,1,1
2178,2018,34,19,10,30,46,76,42,0,10,1,-1,-1,1
2179,2018,34,9,4,48,66,48,43,7,7,-1,-1,-1,-1
2180,2018,35,7,17,44,32,43,54,7,3,0,1,1,1
2181,2018,35,13,16,32,40,43,55,7,10,1,1,1,1
2182,2018,35,14,19,49,32,61,76,7,3,-1,1,1,1
2183,2018,35,1,3,88,65,22,34,15,9,1,-1,1,1
2184,2018,35,20,8,19,48,67,49,0,4,-1,-1,-1,1
2185,2018,35,18,2,30,77,63,20,6,15,-1,-1,-1,-1
2186,2018,35,5,12,67,40,43,46,9,6,-1,1,1,1
2187,2018,35,9,6,46,63,44,46,9,6,1,-1,-1,-1
2188,2018,35,4,15,57,42,36,60,7,9,0,1,1,1
2189,2018,35,11,10,42,46,52,45,3,12,0,1,1,1
2190,2018,36,16,14,41,49,58,62,7,4,0,-1,-1,1
2191,2018,36,6,4,63,59,50,38,6,7,0,1,0,-1
2192,2018,36,12,9,43,50,48,44,9,12,0,-1,1,1
2193,2018,36,19,18,33,30,76,65,6,3,1,0,1,1
2194,2018,36,3,11,65,44,35,54,9,4,-1,1,1,1
2195,2018,36,10,7,50,44,50,43,7,7,-1,-1,-1,1
2196,2018,36,2,20,79,20,20,69,15,0,1,1,1,1
2197,2018,36,17,13,32,35,54,44,1,7,0,1,1,1
2198,2018,36,8,5,48,69,47,46,10,6,1,-1,-1,-1
2199,2018,36,15,1,44,89,62,22,10,15,-1,-1,-1,-1
2200,2018,37,18,12,30,43,66,48,0,10,-1,-1,-1,1
2201,2018,37,14,2,36,84,45,20,7,15,-1,-1,-1,-1
2202,2018,37,3,10,60,51,39,52,8,6,1,1,1,1
2203,2018,37,7,19,46,34,44,76,7,9,1,1,1,1
2204,2018,37,11,16,45,44,54,61,4,7,1,1,1,1
2205,2018,37,20,6,20,64,74,51,0,7,0,-1,-1,-1
2206,2018,37,13,4,52,65,65,36,4,6,1,-1,-1,-1
2207,2018,37,8,15,50,44,44,63,10,10,1,1,1,1
2208,2018,37,5,17,69,33,49,55,6,2,0,1,1,1
2209,2018,37,1,9,90,51,22,47,15,10,1,1,1,1
2210,2018,38,19,13,34,38,77,48,9,7,-1,-1,-1,1
2211,2018,38,15,5,44,70,65,50,7,4,-1,-1,-1,-1
2212,2018,38,17,1,34,91,56,22,3,15,-1,-1,-1,-1
2213,2018,38,9,3,51,63,48,39,7,8,0,-1,-1,-1
2214,2018,38,11,10,51,48,55,54,6,7,-1,1,1,1
2215,2018,38,4,8,65,52,37,44,6,10,0,1,1,1
2216,2018,38,2,7,87,47,22,44,15,10,1,1,1,1
2217,2018,38,16,20,44,21,64,75,4,1,0,1,1,1
2218,2018,38,6,18,65,32,52,69,5,0,-1,1,1,1
2219,2018,38,12,14,46,53,50,65,10,7,1,1,0,1
2220,2019,2,17,7,1,1,3,1,0,1,-1,-1,-1,-1
2221,2019,2,5,16,3,0,0,5,3,0,0,1,1,1
2222,2019,2,11,18,1,0,4,1,0,0,1,1,1,1
2223,2019,2,2,10,1,3,0,0,3,3,1,1,1,1
2224,2019,2,15,13,0,0,4,0,0,1,0,1,1,0
2225,2019,2,8,14,1,0,1,0,1,1,1,1,1,-1
2226,2019,2,19,1,0,4,3,1,0,3,-1,-1,-1,-1
2227,2019,2,12,4,0,4,0,0,1,3,0,-1,-1,1
2228,2019,2,3,6,5,3,0,1,3,3,0,1,1,1
2229,2019,2,9,20,0,0,0,3,1,0,1,1,1,-1
2230,2019,3,5,10,5,0,1,1,4,1,-1,1,1,1
2231,2019,3,9,4,2,1,1,1,4,2,-1,-1,-1,-1
2232,2019,3,16,12,2,1,5,0,0,4,1,1,1,0
2233,2019,3,15,6,1,4,1,2,2,3,0,-1,-1,-1
2234,2019,3,7,19,5,1,3,4,4,0,-1,1,1,1
2235,2019,3,1,3,6,3,2,1,6,6,1,1,1,1
2236,2019,3,11,2,3,7,2,2,4,4,-1,-1,-1,-1
2237,2019,3,8,18,4,1,1,5,4,0,-1,1,1,-1
2238,2019,3,17,13,4,1,5,5,3,1,-1,-1,-1,1
2239,2019,3,20,14,0,1,4,6,0,1,-1,-1,-1,1
2240,2019,4,3,15,3,4,2,5,5,4,1,1,1,1
2241,2019,4,6,17,1,2,2,2,4,3,1,1,1,1
2242,2019,4,2,16,10,4,3,3,7,4,1,1,1,1
2243,2019,4,14,20,2,1,4,7,3,0,0,1,1,1
2244,2019,4,11,10,4,3,7,3,4,4,0,1,1,1
2245,2019,4,4,18,2,4,2,5,4,3,1,1,1,1
2246,2019,4,13,8,3,6,5,3,3,4,0,1,1,1
2247,2019,4,7,19,4,6,7,8,4,3,1,1,1,1
2248,2019,4,5,9,4,5,4,4,6,4,0,1,1,1
2249,2019,4,12,1,5,9,3,3,4,9,-1,-1,-1,-1
2250,2019,5,4,5,7,6,4,3,5,8,1,1,1,1
2251,2019,5,1,18,12,3,3,5,12,4,1,1,1,1
2252,2019,5,19,6,4,6,5,9,3,5,-1,-1,-1,1
2253,2019,5,15,10,5,4,5,6,5,4,-1,-1,-1,1
2254,2019,5,16,14,4,5,7,6,4,4,0,-1,0,1
2255,2019,5,3,12,7,3,6,2,5,7,1,1,1,1
2256,2019,5,9,11,5,4,8,4,4,7,1,1,1,1
2257,2019,5,20,7,2,6,8,6,1,7,0,-1,-1,1
2258,2019,5,13,2,6,14,10,3,3,10,1,-1,-1,-1
2259,2019,5,17,8,4,6,6,7,3,7,0,-1,-1,1
2260,2019,6,14,10,5,5,7,6,7,5,-1,-1,1,1
2261,2019,6,13,6,5,8,6,9,7,7,-1,-1,-1,1
2262,2019,6,12,19,3,6,6,10,7,3,0,1,1,1
2263,2019,6,9,16,6,9,7,12,5,6,1,1,1,1
2264,2019,6,2,20,16,4,6,10,10,2,1,1,1,1
2265,2019,6,3,7,6,11,4,6,8,8,1,1,1,1
2266,2019,6,11,1,11,15,11,4,8,15,-1,-1,-1,-1
2267,2019,6,5,8,6,8,7,4,8,8,1,1,0,1
2268,2019,6,4,18,8,4,8,6,8,4,1,1,1,1
2269,2019,6,17,15,4,5,8,8,4,5,0,1,1,1
2270,2019,7,12,1,7,17,6,5,7,15,-1,-1,-1,-1
2271,2019,7,13,20,7,4,11,18,3,2,1,1,1,1
2272,2019,7,8,5,11,8,10,7,9,11,0,-1,0,-1
2273,2019,7,10,4,8,11,6,10,5,8,0,-1,-1,1
2274,2019,7,15,2,5,24,9,6,6,10,-1,-1,-1,-1
2275,2019,7,9,17,4,9,7,14,7,6,1,1,1,1
2276,2019,7,18,11,6,8,9,7,4,5,0,-1,-1,0
2277,2019,7,3,19,8,4,5,8,10,5,1,1,1,1
2278,2019,7,7,16,12,5,13,8,8,3,1,1,1,1
2279,2019,7,6,14,12,6,8,9,5,7,1,1,1,1
2280,2019,8,8,6,10,6,9,7,11,10,-1,-1,-1,-1
2281,2019,8,2,11,27,9,7,11,12,5,-1,1,1,1
2282,2019,8,14,9,5,14,10,9,2,7,1,1,-1,-1
2283,2019,8,20,13,4,7,20,7,2,4,0,-1,-1,0
2284,2019,8,16,12,4,9,13,7,5,5,1,1,1,-1
2285,2019,8,19,15,9,8,16,11,3,5,-1,-1,-1,1
2286,2019,8,1,4,18,13,5,5,15,12,1,1,1,-1
2287,2019,8,17,5,7,14,11,13,7,10,-1,-1,-1,-1
2288,2019,8,3,10,12,13,11,12,6,7,1,1,1,1
2289,2019,8,7,18,10,6,9,12,6,3,1,1,1,1
2290,2019,9,13,17,11,8,11,15,7,4,0,1,0,1
2291,2019,9,15,11,6,11,13,11,3,8,1,1,1,1
2292,2019,9,9,5,7,13,7,11,5,9,1,-1,-1,-1
2293,2019,9,6,2,8,27,8,9,10,9,-1,-1,-1,-1
2294,2019,9,12,16,13,8,12,10,5,5,1,1,1,1
2295,2019,9,7,20,14,4,12,20,7,3,0,1,1,1
2296,2019,9,4,18,18,5,14,13,10,5,1,1,1,1
2297,2019,9,3,8,14,11,7,9,9,8,1,1,1,1
2298,2019,9,14,1,9,20,8,6,5,15,0,-1,-1,-1
2299,2019,9,10,19,13,10,13,21,7,3,0,1,1,1
2300,2019,10,14,16,9,8,12,13,5,3,1,1,0,1
2301,2019,10,19,7,10,10,21,9,4,5,-1,-1,-1,1
2302,2019,10,18,3,9,16,16,8,4,9,-1,-1,-1,-1
2303,2019,10,2,15,29,15,9,13,9,8,1,1,1,1
2304,2019,10,13,4,12,19,11,14,8,12,-1,-1,-1,-1
2305,2019,10,20,9,5,13,21,13,3,8,0,-1,-1,1
2306,2019,10,10,8,11,8,13,7,5,7,0,1,1,1
2307,2019,10,17,12,5,12,14,12,4,8,0,-1,-1,1
2308,2019,10,1,11,21,15,7,13,13,7,1,1,1,1
2309,2019,10,5,6,13,8,12,10,8,7,0,1,1,1
2310,2019,11,5,12,15,13,14,13,8,9,0,1,1,1
2311,2019,11,6,14,9,14,8,15,8,7,1,1,1,1
2312,2019,11,16,1,15,23,16,8,7,13,-1,-1,-1,-1
2313,2019,11,13,15,12,6,14,15,5,5,-1,1,1,1
2314,2019,11,2,18,32,9,9,25,12,1,1,1,1,1
2315,2019,11,7,10,13,13,13,10,6,5,1,1,1,1
2316,2019,11,17,11,10,16,16,15,3,4,0,-1,1,1
2317,2019,11,20,4,5,23,21,16,3,12,-1,-1,-1,-1
2318,2019,11,9,3,10,25,12,8,8,12,-1,1,-1,-1
2319,2019,11,8,19,12,11,14,24,7,1,1,1,1,1
2320,2019,12,7,11,13,14,11,14,5,9,1,1,1,1
2321,2019,12,8,17,14,16,14,18,9,7,1,1,1,1
2322,2019,12,19,15,10,11,27,17,1,4,-1,1,-1,1
2323,2019,12,14,5,17,12,16,8,5,8,0,-1,0,-1
2324,2019,12,1,4,25,34,9,10,13,12,1,1,1,1
2325,2019,12,10,16,14,14,18,17,4,2,1,1,1,1
2326,2019,12,2,6,27,16,8,15,12,6,1,-1,1,1
2327,2019,12,20,18,11,6,26,23,1,3,-1,-1,1,1
2328,2019,12,13,9,9,14,17,13,7,6,1,-1,-1,1
2329,2019,12,3,12,25,10,17,14,15,7,1,1,1,1
2330,2019,13,6,9,13,16,9,12,9,7,0,1,1,1
2331,2019,13,11,5,15,16,15,15,5,9,-1,-1,-1,1
2332,2019,13,8,19,16,11,17,29,5,1,0,1,1,1
2333,2019,13,17,10,14,18,20,17,1,3,-1,-1,-1,1
2334,2019,13,16,18,13,11,18,28,7,1,-1,-1,1,1
2335,2019,13,15,14,17,11,20,18,6,10,1,0,0,1
2336,2019,13,3,4,35,27,13,17,9,15,1,1,1,1
2337,2019,13,20,7,8,17,23,18,6,6,-1,-1,-1,1
2338,2019,13,12,2,15,29,17,8,9,12,-1,-1,-1,-1
2339,2019,13,13,1,10,28,16,10,4,13,-1,-1,-1,-1
2340,2019,14,18,20,13,8,31,26,2,5,1,1,1,1
2341,2019,14,4,13,28,16,19,23,12,1,-1,1,1,1
2342,2019,14,6,7,18,16,16,12,9,9,0,1,0,1
2343,2019,14,10,11,20,11,18,18,6,1,-1,1,-1,1
2344,2019,14,19,8,13,18,28,19,4,3,0,-1,-1,1
2345,2019,14,9,15,19,19,15,20,8,6,0,1,1,1
2346,2019,14,14,3,11,37,20,14,7,12,0,-1,-1,-1
2347,2019,14,1,16,30,15,11,19,13,6,1,1,1,1
2348,2019,14,2,17,31,13,8,20,15,7,1,1,1,1
2349,2019,14,5,12,21,16,19,17,6,5,1,1,1,1
2350,2019,15,2,20,33,9,9,28,15,4,1,1,1,1
2351,2019,15,5,15,19,17,17,23,9,4,1,1,1,1
2352,2019,15,6,8,21,24,17,21,8,8,1,1,1,1
2353,2019,15,17,19,15,15,32,30,4,4,1,1,1,1
2354,2019,15,12,3,20,39,20,16,6,10,-1,-1,-1,-1
2355,2019,15,9,11,17,13,13,22,7,8,-1,1,1,1
2356,2019,15,10,13,20,16,21,21,4,6,-1,1,1,1
2357,2019,15,7,14,13,18,18,20,4,4,1,1,1,1
2358,2019,15,4,16,28,21,20,22,9,4,1,1,1,1
2359,2019,15,1,18,32,14,12,22,15,4,1,1,1,1
2360,2019,16,15,1,18,37,21,14,3,15,-1,-1,-1,-1
2361,2019,16,17,2,22,35,24,9,4,15,-1,-1,-1,-1
2362,2019,16,19,8,16,17,32,15,4,6,-1,-1,-1,0
2363,2019,16,3,5,43,23,17,18,10,8,-1,-1,1,1
2364,2019,16,7,13,25,21,23,24,8,6,1,1,1,1
2365,2019,16,12,6,18,21,22,17,6,11,0,-1,-1,1
2366,2019,16,20,10,9,14,30,18,3,6,0,-1,-1,1
2367,2019,16,16,9,17,21,25,23,3,3,-1,-1,-1,1
2368,2019,16,11,18,15,17,22,33,10,7,1,1,1,1
2369,2019,16,14,4,16,30,27,21,4,9,1,-1,-1,-1
2370,2019,17,7,17,19,23,16,28,6,4,1,1,1,1
2371,2019,17,8,5,23,30,19,23,11,10,-1,1,0,-1
2372,2019,17,4,14,31,18,24,24,6,0,-1,1,1,1
2373,2019,17,12,11,21,17,29,23,6,10,1,1,1,1
2374,2019,17,6,16,25,19,19,28,11,6,0,1,1,1
2375,2019,17,1,20,40,9,14,30,15,4,1,1,1,1
2376,2019,17,9,13,14,20,18,24,7,4,0,1,1,1
2377,2019,17,10,3,24,44,24,19,5,7,-1,1,-1,-1
2378,2019,17,18,15,18,18,35,28,7,3,-1,1,-1,1
2379,2019,17,2,19,39,17,10,34,15,4,0,1,1,1
2380,2019,18,3,2,47,40,19,11,10,13,1,-1,1,-1
2381,2019,18,7,4,32,31,24,25,12,3,-1,-1,-1,-1
2382,2019,18,19,6,18,24,35,21,5,8,-1,-1,-1,1
2383,2019,18,18,17,23,18,30,36,4,7,-1,-1,-1,1
2384,2019,18,13,5,21,21,25,16,5,8,-1,-1,-1,-1
2385,2019,18,15,11,20,24,29,27,4,5,0,-1,1,1
2386,2019,18,14,10,19,22,24,29,3,6,-1,-1,-1,1
2387,2019,18,9,12,17,15,24,19,7,8,1,1,1,1
2388,2019,18,16,1,19,42,28,14,6,15,-1,-1,-1,-1
2389,2019,18,20,8,9,26,32,20,1,9,1,-1,-1,1
2390,2019,19,13,12,20,23,29,29,5,6,1,1,1,1
2391,2019,19,18,20,24,19,33,37,1,2,1,1,1,1
2392,2019,19,6,15,32,21,26,26,9,5,1,1,1,1
2393,2019,19,4,14,33,21,25,37,6,9,-1,1,1,1
2394,2019,19,9,17,15,19,20,30,8,6,1,1,1,1
2395,2019,19,7,19,22,11,16,32,10,4,0,1,1,1
2396,2019,19,16,11,19,24,25,27,3,5,0,-1,0,1
2397,2019,19,5,3,26,50,22,20,8,10,1,1,1,1
2398,2019,19,2,1,41,44,14,14,10,15,-1,-1,-1,-1
2399,2019,19,8,10,26,18,22,24,8,10,1,1,1,1
2400,2019,20,1,7,48,29,14,24,15,10,1,1,1,1
2401,2019,20,15,9,23,17,37,21,9,8,0,-1,-1,0
2402,2019,20,13,5,23,30,30,23,6,10,-1,-1,-1,1
2403,2019,20,17,2,20,41,32,18,3,7,-1,-1,-1,-1
2404,2019,20,3,8,52,23,23,17,9,10,1,1,1,1
2405,2019,20,20,6,19,34,38,27,1,9,0,-1,-1,-1
2406,2019,20,19,18,12,25,33,33,5,3,1,0,1,1
2407,2019,20,12,4,25,33,28,27,5,6,-1,-1,-1,-1
2408,2019,20,14,16,22,20,28,26,5,4,1,1,1,1
2409,2019,20,11,10,19,21,28,29,9,8,-1,1,1,1
2410,2019,21,3,11,54,23,23,30,9,11,1,1,1,1
2411,2019,21,14,4,24,35,28,28,5,6,0,-1,-1,-1
2412,2019,21,15,17,23,25,32,36,6,3,-1,1,-1,1
2413,2019,21,12,6,24,36,38,29,7,10,1,1,-1,-1
2414,2019,21,1,8,49,23,14,19,15,10,1,1,1,1
2415,2019,21,13,2,20,43,30,19,6,7,-1,-1,-1,-1
2416,2019,21,20,9,21,18,40,22,2,6,0,-1,-1,0
2417,2019,21,19,7,15,29,33,25,8,7,1,-1,-1,1
2418,2019,21,16,18,21,20,34,28,3,4,1,1,1,1
2419,2019,21,10,5,26,32,30,23,5,10,1,1,-1,-1
2420,2019,22,4,15,36,24,29,34,7,6,1,1,1,1
2421,2019,22,8,1,36,51,30,14,7,15,-1,-1,-1,-1
2422,2019,22,9,10,19,28,23,30,6,5,0,1,1,1
2423,2019,22,3,12,46,25,19,38,7,10,-1,1,1,1
2424,2019,22,11,14,24,25,32,29,8,5,1,1,-1,1
2425,2019,22,6,16,23,25,21,34,7,6,1,1,1,1
2426,2019,22,18,2,27,56,37,24,6,12,-1,-1,-1,-1
2427,2019,22,7,13,30,20,27,33,6,3,0,1,1,1
2428,2019,22,5,20,32,22,25,41,7,3,1,1,1,1
2429,2019,22,19,17,20,17,32,34,4,10,-1,0,-1,1
2430,2019,23,16,11,25,25,35,32,3,10,0,0,1,1
2431,2019,23,20,19,22,20,45,35,2,1,1,1,1,1
2432,2019,23,10,7,29,24,31,21,6,7,0,1,0,1
2433,2019,23,13,6,27,31,39,28,13,7,-1,-1,-1,1
2434,2019,23,12,4,21,39,34,29,4,10,1,1,0,-1
2435,2019,23,17,8,20,36,34,31,13,4,0,-1,-1,-1
2436,2019,23,14,3,24,47,37,21,3,6,1,-1,-1,-1
2437,2019,23,1,5,52,36,14,25,15,9,1,1,1,1
2438,2019,23,15,18,25,28,30,43,4,6,0,1,1,1
2439,2019,23,2,9,62,20,25,24,12,6,0,1,1,1
2440,2019,24,4,10,39,30,30,32,7,6,0,1,1,1
2441,2019,24,5,13,36,26,27,38,9,3,-1,1,1,1
2442,2019,24,6,20,36,23,31,45,5,5,1,1,1,1
2443,2019,24,3,17,48,26,23,36,6,4,1,1,1,1
2444,2019,24,16,19,29,20,44,34,7,11,1,1,1,1
2445,2019,24,11,9,22,29,26,42,7,10,-1,-1,-1,1
2446,2019,24,7,1,34,54,30,14,7,15,-1,-1,1,1
2447,2019,24,18,15,20,26,36,31,1,5,1,0,0,1
2448,2019,24,8,2,25,64,22,27,5,10,-1,-1,-1,-1
2449,2019,24,12,14,26,22,33,34,10,4,0,-1,1,1
2450,2019,25,19,9,21,28,36,35,10,8,-1,-1,-1,1
2451,2019,25,14,6,22,25,28,23,4,4,-1,-1,-1,-1
2452,2019,25,3,4,52,41,24,32,9,8,0,1,1,1
2453,2019,25,7,8,36,35,29,32,6,4,0,1,1,1
2454,2019,25,12,20,24,24,36,47,5,5,0,1,1,1
2455,2019,25,16,17,23,31,37,45,3,7,1,1,1,1
2456,2019,25,18,15,27,27,40,34,4,5,0,1,1,1
2457,2019,25,11,10,28,32,38,34,6,6,0,1,1,1
2458,2019,25,1,13,56,31,15,42,15,10,1,1,1,1
2459,2019,25,5,2,38,65,32,27,5,13,1,1,-1,1
2460,2019,26,8,3,35,54,32,26,5,7,0,-1,1,-1
2461,2019,26,20,1,24,60,47,15,5,15,-1,-1,-1,-1
2462,2019,26,9,14,31,22,37,29,8,3,1,1,1,1
2463,2019,26,6,16,26,25,23,38,7,6,1,1,1,1
2464,2019,26,2,18,65,30,29,43,10,5,1,1,1,1
2465,2019,26,10,13,32,24,34,36,7,6,1,1,1,1
2466,2019,26,12,11,31,28,46,38,9,7,-1,1,1,1
2467,2019,26,17,5,32,40,47,32,7,7,-1,-1,-1,1
2468,2019,26,15,19,30,23,37,39,3,7,0,1,1,1
2469,2019,26,4,7,43,36,34,29,6,4,-1,1,1,1
2470,2019,27,4,6,43,43,36,34,5,10,1,1,1,1
2471,2019,27,5,19,38,24,29,40,7,5,1,1,1,1
2472,2019,27,10,16,30,26,39,40,10,6,1,1,1,1
2473,2019,27,9,11,36,34,34,38,7,11,1,1,1,1
2474,2019,27,12,17,32,34,48,50,6,4,1,1,1,1
2475,2019,27,1,18,61,30,15,45,15,2,1,1,1,1
2476,2019,27,3,2,54,67,26,29,5,10,-1,1,1,-1
2477,2019,27,13,14,23,24,32,40,2,6,1,1,1,1
2478,2019,27,8,20,35,24,32,48,6,4,1,1,1,1
2479,2019,27,7,15,28,31,24,38,10,3,0,1,1,1
2480,2019,28,19,7,34,29,52,25,4,8,0,-1,-1,0
2481,2019,28,14,9,24,33,41,39,5,13,0,-1,1,1
2482,2019,28,20,3,24,54,51,27,4,5,1,-1,-1,-1
2483,2019,28,16,13,32,34,48,48,2,6,1,-1,-1,1
2484,2019,28,11,5,36,41,41,29,8,7,0,-1,-1,1
2485,2019,28,15,12,32,24,39,32,4,4,-1,-1,-1,1
2486,2019,28,17,1,24,64,43,17,2,15,1,-1,-1,-1
2487,2019,28,18,4,26,45,43,37,6,5,0,-1,-1,1
2488,2019,28,8,6,44,38,36,32,10,8,-1,-1,-1,1
2489,2019,28,2,10,68,39,29,36,10,9,1,1,1,1
2490,2019,29,5,2,42,71,30,29,8,12,1,1,1,1
2491,2019,29,14,13,35,24,51,41,6,3,-1,1,1,1
2492,2019,29,7,15,41,32,34,40,8,3,0,1,1,1
2493,2019,29,3,19,54,34,28,52,5,4,1,1,1,1
2494,2019,29,11,17,25,27,32,43,6,4,1,1,1,1
2495,2019,29,1,18,64,28,20,45,12,7,1,1,1,1
2496,2019,29,6,20,29,25,25,51,8,4,1,1,1,1
2497,2019,29,9,16,39,35,39,49,8,4,1,1,1,1
2498,2019,29,10,8,33,46,39,39,11,9,0,1,1,1
2499,2019,29,4,12,47,37,39,42,6,8,1,1,1,1
2500,2019,30,20,14,25,35,52,52,4,3,-1,-1,1,1
2501,2019,30,19,4,34,51,56,39,1,8,-1,-1,-1,-1
2502,2019,30,13,7,25,30,41,25,5,11,1,-1,1,1
2503,2019,30,17,6,35,41,50,34,4,9,-1,-1,-1,1
2504,2019,30,18,9,29,26,47,32,4,9,-1,-1,-1,1
2505,2019,30,8,5,47,44,40,30,7,11,0,-1,-1,1
2506,2019,30,15,10,32,40,40,39,4,10,1,-1,0,1
2507,2019,30,12,1,37,66,46,21,7,12,0,-1,-1,-1
2508,2019,30,16,3,27,58,44,28,4,5,0,-1,-1,-1
2509,2019,30,2,11,71,34,31,40,9,9,1,1,1,1
2510,2019,31,14,9,38,41,52,41,6,9,-1,-1,-1,1
2511,2019,31,7,17,48,35,41,52,5,3,1,1,1,1
2512,2019,31,11,16,34,28,45,45,8,5,1,1,1,1
2513,2019,31,4,2,53,76,40,31,10,12,1,1,-1,1
2514,2019,31,1,10,66,28,21,32,10,12,1,1,1,1
2515,2019,31,6,18,43,29,34,49,11,1,1,1,1,1
2516,2019,31,5,8,45,30,31,28,11,8,1,1,0,1
2517,2019,31,13,19,28,35,41,58,7,1,0,1,1,1
2518,2019,31,20,12,25,37,55,46,3,5,-1,-1,-1,1
2519,2019,31,3,15,59,34,29,41,5,6,0,1,1,1
2520,2019,32,11,3,38,59,46,29,5,5,1,-1,-1,-1
2521,2019,32,8,20,43,25,41,56,9,3,1,1,1,1
2522,2019,32,16,4,35,55,54,41,3,13,1,-1,-1,-1
2523,2019,32,17,14,28,38,46,54,4,6,-1,-1,0,1
2524,2019,32,12,10,28,35,36,45,12,8,-1,-1,-1,1
2525,2019,32,15,5,34,48,41,31,6,11,-1,-1,-1,1
2526,2019,32,7,9,30,50,31,41,5,5,1,1,1,-1
2527,2019,32,2,1,77,70,33,21,9,10,1,1,1,-1
2528,2019,32,19,13,29,29,50,42,1,8,-1,-1,-1,1
2529,2019,32,18,6,36,44,59,34,2,13,-1,-1,-1,1
2530,2019,33,12,16,33,38,43,56,11,6,0,1,1,1
2531,2019,33,20,15,25,34,60,44,3,5,-1,0,-1,1
